@relation vsrr-provisional-drug-overdose-death-counts

@attribute State {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,US,UT,VA,VT,WA,WI,WV,WY,YC}
@attribute 'State Name' {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,US,UT,VA,VT,WA,WI,WV,WY,YC}
@attribute Year numeric
@attribute Month {January,February,March,April,May,June,July,August,September,October,November,December}
@attribute Indicator {'Number of Deaths','Number of Drug Overdose Deaths','Cocaine (T40.5)','Heroin (T40.1)','Methadone (T40.3)','Natural & semi-synthetic opioids (T40.2)','Opioids (T40.0-T40.4,T40.6)','Percent with drugs specified','Psychostimulants with abuse potential (T43.6)','Synthetic opioids, excl. methadone (T40.4)'}
@attribute 'Data Value' numeric
@attribute 'Predicted Value' numeric
@attribute 'Percent Complete' numeric
@attribute 'Percent Pending Investigation' numeric
@attribute Footnote {'Underreported due to incomplete data','Jurisdiction-specific values not shown for 2018 due to incomplete cause of death reporting at the time of analysis'}

@data
NY,NY,2018,February,'Percent with drugs specified',96.83313,?,100,0.401156,'Underreported due to incomplete data'
NY,NY,2018,March,'Percent with drugs specified',96.863078,?,100,0.469992,'Underreported due to incomplete data'
NY,NY,2018,April,'Percent with drugs specified',96.864111,?,100,0.54825,'Underreported due to incomplete data'
NY,NY,2015,January,'Psychostimulants with abuse potential (T43.6)',41,44,100,0.278684,?
NY,NY,2015,February,'Psychostimulants with abuse potential (T43.6)',41,44,100,0.294605,?
NY,NY,2015,March,'Psychostimulants with abuse potential (T43.6)',45,49,100,0.306482,?
NY,NY,2015,April,'Psychostimulants with abuse potential (T43.6)',39,42,100,0.307379,?
NY,NY,2015,May,'Psychostimulants with abuse potential (T43.6)',37,40,100,0.313324,?
NY,NY,2015,June,'Psychostimulants with abuse potential (T43.6)',34,37,100,0.309033,?
NY,NY,2015,July,'Psychostimulants with abuse potential (T43.6)',32,35,100,0.322339,?
NY,NY,2015,August,'Psychostimulants with abuse potential (T43.6)',36,39,100,0.337756,?
NY,NY,2015,September,'Psychostimulants with abuse potential (T43.6)',37,41,100,0.3533,?
NY,NY,2015,October,'Psychostimulants with abuse potential (T43.6)',35,39,100,0.370757,?
NY,NY,2015,November,'Psychostimulants with abuse potential (T43.6)',34,38,100,0.395269,?
NY,NY,2015,December,'Psychostimulants with abuse potential (T43.6)',36,40,100,0.405175,?
NY,NY,2016,January,'Psychostimulants with abuse potential (T43.6)',45,50,100,0.408055,?
NY,NY,2016,February,'Psychostimulants with abuse potential (T43.6)',47,52,100,0.401252,?
NY,NY,2016,March,'Psychostimulants with abuse potential (T43.6)',46,51,100,0.409756,?
NY,NY,2016,April,'Psychostimulants with abuse potential (T43.6)',55,61,100,0.423489,?
NY,NY,2016,May,'Psychostimulants with abuse potential (T43.6)',61,68,100,0.437244,?
NY,NY,2016,June,'Psychostimulants with abuse potential (T43.6)',68,76,100,0.464766,?
NY,NY,2016,July,'Psychostimulants with abuse potential (T43.6)',72,81,100,0.483231,?
NY,NY,2016,August,'Psychostimulants with abuse potential (T43.6)',74,83,100,0.49371,?
NY,NY,2016,September,'Psychostimulants with abuse potential (T43.6)',76,86,100,0.514321,?
NY,NY,2016,October,'Psychostimulants with abuse potential (T43.6)',78,88,100,0.531217,?
NY,NY,2016,November,'Psychostimulants with abuse potential (T43.6)',85,96,100,0.540552,?
NY,NY,2016,December,'Psychostimulants with abuse potential (T43.6)',90,103,100,0.585222,?
NY,NY,2017,January,'Psychostimulants with abuse potential (T43.6)',85,97,100,0.574173,'Underreported due to incomplete data'
NY,NY,2017,February,'Psychostimulants with abuse potential (T43.6)',92,104,100,0.571515,'Underreported due to incomplete data'
NY,NY,2017,March,'Psychostimulants with abuse potential (T43.6)',100,113,100,0.560881,'Underreported due to incomplete data'
NY,NY,2017,April,'Psychostimulants with abuse potential (T43.6)',101,114,100,0.549987,'Underreported due to incomplete data'
NY,NY,2017,May,'Psychostimulants with abuse potential (T43.6)',107,120,100,0.533425,'Underreported due to incomplete data'
NY,NY,2017,June,'Psychostimulants with abuse potential (T43.6)',108,121,100,0.515516,'Underreported due to incomplete data'
NY,NY,2017,July,'Psychostimulants with abuse potential (T43.6)',113,127,100,0.496604,'Underreported due to incomplete data'
NY,NY,2017,August,'Psychostimulants with abuse potential (T43.6)',119,134,100,0.474552,'Underreported due to incomplete data'
NY,NY,2017,September,'Psychostimulants with abuse potential (T43.6)',124,139,100,0.447342,'Underreported due to incomplete data'
NY,NY,2017,October,'Psychostimulants with abuse potential (T43.6)',130,144,100,0.423669,'Underreported due to incomplete data'
NY,NY,2017,November,'Psychostimulants with abuse potential (T43.6)',128,140,100,0.389222,'Underreported due to incomplete data'
NY,NY,2017,December,'Psychostimulants with abuse potential (T43.6)',128,137,100,0.332665,'Underreported due to incomplete data'
NY,NY,2018,January,'Psychostimulants with abuse potential (T43.6)',135,147,100,0.365072,'Underreported due to incomplete data'
NY,NY,2018,February,'Psychostimulants with abuse potential (T43.6)',135,147,100,0.401156,'Underreported due to incomplete data'
NY,NY,2018,March,'Psychostimulants with abuse potential (T43.6)',129,143,100,0.469992,'Underreported due to incomplete data'
NY,NY,2018,April,'Psychostimulants with abuse potential (T43.6)',123,138,100,0.54825,'Underreported due to incomplete data'
NY,NY,2015,January,'Synthetic opioids, excl. methadone (T40.4)',248,265,100,0.278684,?
NY,NY,2015,February,'Synthetic opioids, excl. methadone (T40.4)',268,287,100,0.294605,?
NY,NY,2015,March,'Synthetic opioids, excl. methadone (T40.4)',298,320,100,0.306482,?
NY,NY,2015,April,'Synthetic opioids, excl. methadone (T40.4)',332,356,100,0.307379,?
NY,NY,2015,May,'Synthetic opioids, excl. methadone (T40.4)',354,380,100,0.313324,?
NY,NY,2015,June,'Synthetic opioids, excl. methadone (T40.4)',375,403,100,0.309033,?
NY,NY,2015,July,'Synthetic opioids, excl. methadone (T40.4)',404,435,100,0.322339,?
NY,NY,2015,August,'Synthetic opioids, excl. methadone (T40.4)',430,464,100,0.337756,?
NY,NY,2015,September,'Synthetic opioids, excl. methadone (T40.4)',457,495,100,0.3533,?
NY,NY,2015,October,'Synthetic opioids, excl. methadone (T40.4)',471,512,100,0.370757,?
NY,NY,2015,November,'Synthetic opioids, excl. methadone (T40.4)',515,563,100,0.395269,?
NY,NY,2015,December,'Synthetic opioids, excl. methadone (T40.4)',532,582,100,0.405175,?
NY,NY,2016,January,'Synthetic opioids, excl. methadone (T40.4)',569,623,100,0.408055,?
NY,NY,2016,February,'Synthetic opioids, excl. methadone (T40.4)',626,685,100,0.401252,?
NY,NY,2016,March,'Synthetic opioids, excl. methadone (T40.4)',671,735,100,0.409756,?
NY,NY,2016,April,'Synthetic opioids, excl. methadone (T40.4)',706,776,100,0.423489,?
NY,NY,2016,May,'Synthetic opioids, excl. methadone (T40.4)',751,827,100,0.437244,?
NY,NY,2016,June,'Synthetic opioids, excl. methadone (T40.4)',809,897,100,0.464766,?
NY,NY,2016,July,'Synthetic opioids, excl. methadone (T40.4)',856,952,100,0.483231,?
NY,NY,2016,August,'Synthetic opioids, excl. methadone (T40.4)',898,1001,100,0.49371,?
NY,NY,2016,September,'Synthetic opioids, excl. methadone (T40.4)',940,1053,100,0.514321,?
NY,NY,2016,October,'Synthetic opioids, excl. methadone (T40.4)',996,1119,100,0.531217,?
NY,NY,2016,November,'Synthetic opioids, excl. methadone (T40.4)',1038,1169,100,0.540552,?
NY,NY,2016,December,'Synthetic opioids, excl. methadone (T40.4)',1095,1245,100,0.585222,?
NY,NY,2017,January,'Synthetic opioids, excl. methadone (T40.4)',1160,1296,100,0.574173,'Underreported due to incomplete data'
NY,NY,2017,February,'Synthetic opioids, excl. methadone (T40.4)',1194,1339,100,0.571515,'Underreported due to incomplete data'
NY,NY,2017,March,'Synthetic opioids, excl. methadone (T40.4)',1246,1398,100,0.560881,'Underreported due to incomplete data'
NY,NY,2017,April,'Synthetic opioids, excl. methadone (T40.4)',1272,1429,100,0.549987,'Underreported due to incomplete data'
NY,NY,2017,May,'Synthetic opioids, excl. methadone (T40.4)',1339,1505,100,0.533425,'Underreported due to incomplete data'
NY,NY,2017,June,'Synthetic opioids, excl. methadone (T40.4)',1393,1572,100,0.515516,'Underreported due to incomplete data'
NY,NY,2017,July,'Synthetic opioids, excl. methadone (T40.4)',1431,1614,100,0.496604,'Underreported due to incomplete data'
NY,NY,2017,August,'Synthetic opioids, excl. methadone (T40.4)',1454,1627,100,0.474552,'Underreported due to incomplete data'
NY,NY,2017,September,'Synthetic opioids, excl. methadone (T40.4)',1505,1672,100,0.447342,'Underreported due to incomplete data'
NY,NY,2017,October,'Synthetic opioids, excl. methadone (T40.4)',1510,1662,100,0.423669,'Underreported due to incomplete data'
NY,NY,2017,November,'Synthetic opioids, excl. methadone (T40.4)',1499,1631,100,0.389222,'Underreported due to incomplete data'
NY,NY,2017,December,'Synthetic opioids, excl. methadone (T40.4)',1514,1614,100,0.332665,'Underreported due to incomplete data'
NY,NY,2018,January,'Synthetic opioids, excl. methadone (T40.4)',1505,1610,100,0.365072,'Underreported due to incomplete data'
NY,NY,2018,February,'Synthetic opioids, excl. methadone (T40.4)',1473,1594,100,0.401156,'Underreported due to incomplete data'
NY,NY,2018,March,'Synthetic opioids, excl. methadone (T40.4)',1423,1566,100,0.469992,'Underreported due to incomplete data'
NY,NY,2018,April,'Synthetic opioids, excl. methadone (T40.4)',1387,1558,100,0.54825,'Underreported due to incomplete data'
OH,OH,2015,January,'Number of Deaths',115935,?,100,0.006038,?
OH,OH,2015,February,'Number of Deaths',116546,?,100,0.006006,?
OH,OH,2015,March,'Number of Deaths',116925,?,100,0.005987,?
OH,OH,2015,April,'Number of Deaths',117559,?,100,0.005104,?
OH,OH,2015,May,'Number of Deaths',117995,?,100,0.00678,?
OH,OH,2015,June,'Number of Deaths',118270,?,100,0.005919,?
OH,OH,2015,July,'Number of Deaths',118593,?,100,0.005903,?
OH,OH,2015,August,'Number of Deaths',118888,?,100,0.008411,?
OH,OH,2015,September,'Number of Deaths',119011,?,100,0.010083,?
OH,OH,2015,October,'Number of Deaths',119346,?,100,0.017596,?
OH,OH,2015,November,'Number of Deaths',119284,?,100,0.020958,?
OH,OH,2015,December,'Number of Deaths',118113,?,100,0.026246,?
OH,OH,2016,January,'Number of Deaths',117030,?,100,0.025634,?
OH,OH,2016,February,'Number of Deaths',117069,?,100,0.024772,?
OH,OH,2016,March,'Number of Deaths',117453,?,100,0.025542,?
OH,OH,2016,April,'Number of Deaths',117570,?,100,0.025517,?
OH,OH,2016,May,'Number of Deaths',117613,?,100,0.023807,?
OH,OH,2016,June,'Number of Deaths',117748,?,100,0.024629,?
OH,OH,2016,July,'Number of Deaths',117836,?,100,0.02461,?
OH,OH,2016,August,'Number of Deaths',117988,?,100,0.022036,?
OH,OH,2016,September,'Number of Deaths',118330,?,100,0.020282,?
OH,OH,2016,October,'Number of Deaths',118500,?,100,0.017722,?
OH,OH,2016,November,'Number of Deaths',118749,?,100,0.021053,?
OH,OH,2016,December,'Number of Deaths',119618,?,100,0.030096,?
OH,OH,2017,January,'Number of Deaths',120604,?,100,0.02985,'Underreported due to incomplete data'
OH,OH,2017,February,'Number of Deaths',121164,?,100,0.029712,'Underreported due to incomplete data'
OH,OH,2017,March,'Number of Deaths',121682,?,100,0.028763,'Underreported due to incomplete data'
OH,OH,2017,April,'Number of Deaths',121844,?,100,0.027905,'Underreported due to incomplete data'
OH,OH,2017,May,'Number of Deaths',122146,?,100,0.028654,'Underreported due to incomplete data'
OH,OH,2017,June,'Number of Deaths',122469,?,100,0.027762,'Underreported due to incomplete data'
OH,OH,2017,July,'Number of Deaths',122640,?,100,0.028539,'Underreported due to incomplete data'
OH,OH,2017,August,'Number of Deaths',122884,?,100,0.028482,'Underreported due to incomplete data'
OH,OH,2017,September,'Number of Deaths',123097,?,100,0.02762,'Underreported due to incomplete data'
OH,OH,2017,October,'Number of Deaths',123048,?,100,0.022755,'Underreported due to incomplete data'
OH,OH,2017,November,'Number of Deaths',123335,?,100,0.021081,'Underreported due to incomplete data'
OH,OH,2017,December,'Number of Deaths',123887,?,100,0.011301,'Underreported due to incomplete data'
OH,OH,2018,January,'Number of Deaths',124950,?,100,0.014406,'Underreported due to incomplete data'
OH,OH,2018,February,'Number of Deaths',124744,?,100,0.024049,'Underreported due to incomplete data'
OH,OH,2018,March,'Number of Deaths',124150,?,100,0.039468,'Underreported due to incomplete data'
OH,OH,2018,April,'Number of Deaths',124352,?,100,0.054683,'Underreported due to incomplete data'
OH,OH,2015,January,'Number of Drug Overdose Deaths',2829,2842,100,0.006038,?
OH,OH,2015,February,'Number of Drug Overdose Deaths',2828,2841,100,0.006006,?
OH,OH,2015,March,'Number of Drug Overdose Deaths',2843,2856,100,0.005987,?
OH,OH,2015,April,'Number of Drug Overdose Deaths',2955,2968,100,0.005104,?
OH,OH,2015,May,'Number of Drug Overdose Deaths',3054,3069,100,0.00678,?
OH,OH,2015,June,'Number of Drug Overdose Deaths',3051,3065,100,0.005919,?
OH,OH,2015,July,'Number of Drug Overdose Deaths',3128,3142,100,0.005903,?
OH,OH,2015,August,'Number of Drug Overdose Deaths',3153,3169,100,0.008411,?
OH,OH,2015,September,'Number of Drug Overdose Deaths',3196,3213,100,0.010083,?
OH,OH,2015,October,'Number of Drug Overdose Deaths',3222,3243,100,0.017596,?
OH,OH,2015,November,'Number of Drug Overdose Deaths',3298,3322,100,0.020958,?
OH,OH,2015,December,'Number of Drug Overdose Deaths',3336,3363,100,0.026246,?
OH,OH,2016,January,'Number of Drug Overdose Deaths',3398,3425,100,0.025634,?
OH,OH,2016,February,'Number of Drug Overdose Deaths',3452,3479,100,0.024772,?
OH,OH,2016,March,'Number of Drug Overdose Deaths',3542,3570,100,0.025542,?
OH,OH,2016,April,'Number of Drug Overdose Deaths',3575,3603,100,0.025517,?
OH,OH,2016,May,'Number of Drug Overdose Deaths',3606,3634,100,0.023807,?
OH,OH,2016,June,'Number of Drug Overdose Deaths',3652,3680,100,0.024629,?
OH,OH,2016,July,'Number of Drug Overdose Deaths',3763,3792,100,0.02461,?
OH,OH,2016,August,'Number of Drug Overdose Deaths',3857,3885,100,0.022036,?
OH,OH,2016,September,'Number of Drug Overdose Deaths',4000,4028,100,0.020282,?
OH,OH,2016,October,'Number of Drug Overdose Deaths',4121,4148,100,0.017722,?
OH,OH,2016,November,'Number of Drug Overdose Deaths',4211,4241,100,0.021053,?
OH,OH,2016,December,'Number of Drug Overdose Deaths',4326,4364,100,0.030096,?
OH,OH,2017,January,'Number of Drug Overdose Deaths',4502,4504,100,0.02985,'Underreported due to incomplete data'
OH,OH,2017,February,'Number of Drug Overdose Deaths',4710,4729,100,0.029712,'Underreported due to incomplete data'
OH,OH,2017,March,'Number of Drug Overdose Deaths',4788,4808,100,0.028763,'Underreported due to incomplete data'
OH,OH,2017,April,'Number of Drug Overdose Deaths',4974,4998,100,0.027905,'Underreported due to incomplete data'
OH,OH,2017,May,'Number of Drug Overdose Deaths',5144,5169,100,0.028654,'Underreported due to incomplete data'
OH,OH,2017,June,'Number of Drug Overdose Deaths',5293,5337,100,0.027762,'Underreported due to incomplete data'
OH,OH,2017,July,'Number of Drug Overdose Deaths',5290,5347,100,0.028539,'Underreported due to incomplete data'
OH,OH,2017,August,'Number of Drug Overdose Deaths',5262,5343,100,0.028482,'Underreported due to incomplete data'
OH,OH,2017,September,'Number of Drug Overdose Deaths',5258,5332,100,0.02762,'Underreported due to incomplete data'
OH,OH,2017,October,'Number of Drug Overdose Deaths',5225,5282,100,0.022755,'Underreported due to incomplete data'
OH,OH,2017,November,'Number of Drug Overdose Deaths',5210,5250,100,0.021081,'Underreported due to incomplete data'
OH,OH,2017,December,'Number of Drug Overdose Deaths',5138,5135,100,0.011301,'Underreported due to incomplete data'
OH,OH,2018,January,'Number of Drug Overdose Deaths',4933,4922,100,0.014406,'Underreported due to incomplete data'
OH,OH,2018,February,'Number of Drug Overdose Deaths',4736,4751,100,0.024049,'Underreported due to incomplete data'
OH,OH,2018,March,'Number of Drug Overdose Deaths',4628,4656,100,0.039468,'Underreported due to incomplete data'
OH,OH,2018,April,'Number of Drug Overdose Deaths',4403,4444,100,0.054683,'Underreported due to incomplete data'
OK,OK,2015,January,'Cocaine (T40.5)',20,21,100,0.021171,?
OK,OK,2015,February,'Cocaine (T40.5)',27,28,100,0.018432,?
OK,OK,2015,March,'Cocaine (T40.5)',32,34,100,0.0184,?
OK,OK,2015,April,'Cocaine (T40.5)',32,34,100,0.018418,?
OK,OK,2015,May,'Cocaine (T40.5)',33,35,100,0.018427,?
OK,OK,2015,June,'Cocaine (T40.5)',30,32,100,0.023598,?
OK,OK,2015,July,'Cocaine (T40.5)',31,33,100,0.020946,?
OK,OK,2015,August,'Cocaine (T40.5)',29,31,100,0.01567,?
OK,OK,2015,September,'Cocaine (T40.5)',29,31,100,0.018304,?
OK,OK,2015,October,'Cocaine (T40.5)',30,32,100,0.018296,?
OK,OK,2015,November,'Cocaine (T40.5)',30,32,100,0.0209,?
OK,OK,2015,December,'Cocaine (T40.5)',30,32,100,0.018267,?
OK,OK,2016,January,'Cocaine (T40.5)',29,31,100,0.018407,?
OK,OK,2016,February,'Cocaine (T40.5)',24,25,100,0.018452,?
OK,OK,2016,March,'Cocaine (T40.5)',22,23,100,0.021157,?
OK,OK,2016,April,'Cocaine (T40.5)',24,25,100,0.023782,?
OK,OK,2016,May,'Cocaine (T40.5)',26,27,100,0.02631,?
OK,OK,2016,June,'Cocaine (T40.5)',24,25,100,0.021142,?
OK,OK,2016,July,'Cocaine (T40.5)',27,28,100,0.021166,?
OK,OK,2016,August,'Cocaine (T40.5)',26,27,100,0.021112,?
OK,OK,2016,September,'Cocaine (T40.5)',27,28,100,0.021028,?
OK,OK,2016,October,'Cocaine (T40.5)',30,32,100,0.015771,?
OK,OK,2016,November,'Cocaine (T40.5)',32,34,100,0.013144,?
OK,OK,2016,December,'Cocaine (T40.5)',30,32,100,0.013099,?
OK,OK,2017,January,'Cocaine (T40.5)',32,33,100,0.01304,'Underreported due to incomplete data'
OK,OK,2017,February,'Cocaine (T40.5)',31,32,100,0.012981,'Underreported due to incomplete data'
OK,OK,2017,March,'Cocaine (T40.5)',33,34,100,0.010358,'Underreported due to incomplete data'
OK,OK,2017,April,'Cocaine (T40.5)',36,38,100,0.007744,'Underreported due to incomplete data'
OK,OK,2017,May,'Cocaine (T40.5)',36,38,100,0.00517,'Underreported due to incomplete data'
OK,OK,2017,June,'Cocaine (T40.5)',41,43,100,0.005146,'Underreported due to incomplete data'
OK,OK,2017,July,'Cocaine (T40.5)',40,42,100,0.005129,'Underreported due to incomplete data'
OK,OK,2017,August,'Cocaine (T40.5)',44,46,100,0.005128,'Underreported due to incomplete data'
OK,OK,2017,September,'Cocaine (T40.5)',44,46,100,0.00256,'Underreported due to incomplete data'
OK,OK,2017,October,'Cocaine (T40.5)',40,42,100,0.005111,'Underreported due to incomplete data'
OK,OK,2017,November,'Cocaine (T40.5)',39,41,100,0.005091,'Underreported due to incomplete data'
OK,OK,2017,December,'Cocaine (T40.5)',44,46,100,0.005087,'Underreported due to incomplete data'
OK,OK,2018,January,'Cocaine (T40.5)',47,49,100,0.005021,'Underreported due to incomplete data'
OK,OK,2018,February,'Cocaine (T40.5)',47,49,100,0.015014,'Underreported due to incomplete data'
OK,OK,2018,March,'Cocaine (T40.5)',47,49,100,0.025064,'Underreported due to incomplete data'
OK,OK,2018,April,'Cocaine (T40.5)',47,49,100,0.052571,'Underreported due to incomplete data'
OK,OK,2015,January,'Heroin (T40.1)',27,28,100,0.021171,?
OK,OK,2015,February,'Heroin (T40.1)',27,28,100,0.018432,?
OK,OK,2015,March,'Heroin (T40.1)',28,29,100,0.0184,?
OK,OK,2015,April,'Heroin (T40.1)',29,30,100,0.018418,?
OK,OK,2015,May,'Heroin (T40.1)',27,28,100,0.018427,?
OK,OK,2015,June,'Heroin (T40.1)',26,27,100,0.023598,?
OK,OK,2015,July,'Heroin (T40.1)',26,27,100,0.020946,?
OK,OK,2015,August,'Heroin (T40.1)',25,26,100,0.01567,?
OK,OK,2015,September,'Heroin (T40.1)',23,24,100,0.018304,?
OK,OK,2015,October,'Heroin (T40.1)',24,25,100,0.018296,?
OK,OK,2015,November,'Heroin (T40.1)',28,29,100,0.0209,?
OK,OK,2015,December,'Heroin (T40.1)',32,33,100,0.018267,?
OK,OK,2016,January,'Heroin (T40.1)',34,35,100,0.018407,?
OK,OK,2016,February,'Heroin (T40.1)',34,35,100,0.018452,?
OK,OK,2016,March,'Heroin (T40.1)',34,35,100,0.021157,?
OK,OK,2016,April,'Heroin (T40.1)',38,39,100,0.023782,?
OK,OK,2016,May,'Heroin (T40.1)',45,46,100,0.02631,?
OK,OK,2016,June,'Heroin (T40.1)',44,45,100,0.021142,?
OK,OK,2016,July,'Heroin (T40.1)',46,47,100,0.021166,?
OK,OK,2016,August,'Heroin (T40.1)',47,48,100,0.021112,?
OK,OK,2016,September,'Heroin (T40.1)',50,51,100,0.021028,?
OK,OK,2016,October,'Heroin (T40.1)',52,53,100,0.015771,?
OK,OK,2016,November,'Heroin (T40.1)',51,52,100,0.013144,?
OK,OK,2016,December,'Heroin (T40.1)',48,49,100,0.013099,?
OK,OK,2017,January,'Heroin (T40.1)',51,51,100,0.01304,'Underreported due to incomplete data'
OK,OK,2017,February,'Heroin (T40.1)',56,56,100,0.012981,'Underreported due to incomplete data'
OK,OK,2017,March,'Heroin (T40.1)',61,61,100,0.010358,'Underreported due to incomplete data'
OK,OK,2017,April,'Heroin (T40.1)',61,61,100,0.007744,'Underreported due to incomplete data'
OK,OK,2017,May,'Heroin (T40.1)',55,55,100,0.00517,'Underreported due to incomplete data'
OK,OK,2017,June,'Heroin (T40.1)',62,62,100,0.005146,'Underreported due to incomplete data'
